dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
fiqa,5862,0.07,0.6532596147196321,0.46066068829248574,0.5460134054896778,4
fiqa,5888,0.58,0.6131471927654584,0.3065735963827292,0.23719771276929622,2
fiqa,5903,0.0,0.0,0.0,0.0,1
fiqa,5906,0.08,0.5714285040141098,0.19382548246185732,0.5640920940185894,2
fiqa,5940,0.0,0.11047239495909743,0.0,0.11047239495909743,3
fiqa,5951,0.02,0.801488624327345,0.47630710276286065,0.765887770780588,9
fiqa,5970,0.38,0.513582308662508,0.3221834332769458,0.38284911170870956,3
fiqa,5981,0.0,1.0,0.8539316501572937,1.0,5
fiqa,5993,0.03,0.7384999808584958,0.16525294920335384,0.7372052924365324,15
fiqa,6002,0.48,0.959678497137941,0.8124876539333326,0.9246858985485152,11
fiqa,6004,0.0,0.18316925091363362,0.0,0.18316925091363362,1
fiqa,6005,0.39,0.6209806474795215,0.43816869955367793,0.5373084297916698,13
fiqa,6009,0.08,0.2890648263178879,0.2103099178571525,0.2559580248098155,1
fiqa,6041,0.88,0.7757386182436072,0.7495275800817669,0.7154802952436119,4
fiqa,6080,0.0,1.0,0.6131471927654584,1.0,2
fiqa,6110,0.19,0.6727907792458346,0.5026976733537797,0.4812836539136803,8
fiqa,6121,0.0,0.7631539858737962,0.10037566307606335,0.7631539858737962,2
fiqa,6122,0.0,0.6926952821480025,0.46927872602275644,0.6926952821480025,3
fiqa,6131,0.07,0.7474813328948431,0.2821878926308696,0.7179349596883583,12
fiqa,6133,0.0,0.6131471927654584,0.20438239758848611,0.6131471927654584,2
fiqa,6142,0.07,0.8175295903539445,0.48528996253350976,0.7977228895450266,2
fiqa,6146,0.0,1.0,0.7101345649029744,1.0,2
fiqa,6199,0.05,0.8693954474736921,0.5813746073072439,0.8313945945332751,4
fiqa,6219,0.0,1.0,1.0,1.0,2
fiqa,6221,0.0,0.2777411055144596,0.041267910466587,0.2777411055144596,8
fiqa,6252,0.0,0.49592246553268643,0.0,0.49592246553268643,7
fiqa,6262,0.0,0.7653606369886217,0.266553963600645,0.7653606369886217,3
fiqa,6278,0.53,0.8772153153380493,0.778842958530688,0.48381288316677695,2
fiqa,6395,0.0,0.0,0.0,0.0,1
fiqa,6410,0.89,1.0,0.5,0.19195872000656014,1
fiqa,6420,0.0,1.0,0.8315546295836225,1.0,2
fiqa,6441,0.15,0.6309297535714575,0.43067655807339306,0.43067655807339306,1
fiqa,6467,0.0,0.25091494802522774,0.0,0.25091494802522774,5
fiqa,6468,0.0,0.7977228895450266,0.7056368909223355,0.7977228895450266,2
fiqa,6479,0.0,1.0,0.9197207891481876,1.0,2
fiqa,6525,0.32,0.7653606369886217,0.4776237035032179,0.5574570549395977,3
fiqa,6554,0.0,0.9197207891481876,0.18457569677956817,0.9197207891481876,2
fiqa,6562,0.0,0.6141247360103985,0.06531065216760332,0.6141247360103985,4
fiqa,6611,0.0,1.0,0.4598603945740938,1.0,2
fiqa,6612,0.3,0.46927872602275644,0.1309019901681972,0.0881783289168413,3
fiqa,6625,0.0,0.6309297535714575,0.25,0.6309297535714575,1
fiqa,6629,0.0,0.16604764621593782,0.0,0.16604764621593782,1
fiqa,6635,0.0,0.8125476263421598,0.4958756342272121,0.8125476263421598,4
fiqa,6644,0.0,0.20584683246043448,0.0,0.20584683246043448,1
fiqa,6647,0.0,0.7653606369886217,0.0,0.7653606369886217,3
fiqa,6668,0.2,0.766433990956823,0.3065735963827292,0.44130740935663865,2
fiqa,6679,0.0,0.6871475159848289,0.21295636157406952,0.6871475159848289,3
fiqa,6683,0.13,0.5223980255208656,0.20438239758848611,0.5063913842130162,2
fiqa,6713,0.0,0.8503449055347546,0.6131471927654584,0.8503449055347546,2
fiqa,6715,0.0,1.0,0.7451812540517537,1.0,2
fiqa,6746,0.0,0.6131471927654584,0.13373003436102654,0.6131471927654584,2
fiqa,6787,0.0,0.43067655807339306,0.0,0.43067655807339306,1
fiqa,6792,0.0,0.0,0.0,0.0,1
fiqa,6800,0.0,0.6309297535714575,0.0,0.6309297535714575,1
fiqa,6803,0.0,0.7622247213268663,0.2951109315171862,0.7622247213268663,4
fiqa,6807,0.0,1.0,1.0,1.0,1
fiqa,6814,0.0,0.0,0.0,0.0,2
fiqa,6832,0.07,0.4536139370491393,0.20834259210925876,0.45091391076545045,2
fiqa,6835,0.0,0.6131471927654584,0.16569576576522954,0.6131471927654584,2
fiqa,6849,0.17,0.6309297535714575,0.38685280723454163,0.43067655807339306,1
fiqa,6862,0.0,1.0,0.3333333333333333,1.0,1
fiqa,6867,0.16,0.27644390968712945,0.051649764523943376,0.2650774181054536,7
fiqa,6875,0.58,0.2890648263178879,0.2890648263178879,0.0,1
fiqa,6890,0.0,0.9197207891481876,0.0,0.9197207891481876,2
fiqa,6891,0.32,0.6940364613955049,0.5640022082228613,0.6576664476832014,3
fiqa,6896,0.0,0.16666666666666666,0.0,0.16666666666666666,1
fiqa,6901,0.02,0.6509209298071326,0.2338599275958841,0.5706417189553201,2
fiqa,6907,0.24,1.0,0.20801459767650948,0.21810429198553155,1
fiqa,6909,0.0,0.18316925091363362,0.0,0.18316925091363362,1
fiqa,6959,0.0,0.7903864795495061,0.0,0.7903864795495061,2
fiqa,6985,0.0,1.0,0.6309297535714575,1.0,1
fiqa,7017,0.0,0.0,0.0,0.0,1
fiqa,7068,0.43,1.0,0.8315546295836225,0.5109559939712153,2
fiqa,7071,0.75,0.17723928678404774,0.16104282508920814,0.12262943855309168,2
fiqa,7080,0.0,1.0,0.8175295903539445,1.0,2
fiqa,7096,0.07,0.6309297535714575,0.26264953503719357,0.5,1
fiqa,7098,0.0,0.9197207891481876,0.38685280723454163,0.9197207891481876,2
fiqa,7105,0.0,1.0,0.3333333333333333,1.0,1
fiqa,7109,0.67,0.6049306994552042,0.5580664296998807,0.35853358850813305,3
fiqa,7124,0.05,0.7668091220635322,0.1708062364027137,0.6886342695939197,4
fiqa,7141,0.0,0.47934250539141876,0.0,0.47934250539141876,2
fiqa,7145,0.0,0.5614425479544869,0.07193596522633457,0.5614425479544869,3
fiqa,7178,0.0,1.0,0.156861774859441,1.0,1
fiqa,7188,0.09,0.5,0.20584683246043448,0.3010299956639812,1
fiqa,7205,0.0,1.0,0.3562071871080222,1.0,1
fiqa,7206,0.0,0.2403356247794518,0.0,0.2403356247794518,3
fiqa,7218,0.0,1.0,0.38685280723454163,1.0,1
fiqa,7221,0.0,0.0,0.0,0.0,1
fiqa,7269,0.0,0.0,0.0,0.0,1
fiqa,7279,0.0,0.9170160281376863,0.25657228426720274,0.9170160281376863,4
fiqa,7295,0.0,0.0,0.0,0.0,1
fiqa,7311,0.0,0.0,0.0,0.0,1
fiqa,7326,0.0,0.0,0.0,0.0,1
fiqa,7329,0.0,0.7506416640794557,0.19342640361727081,0.7506416640794557,2
fiqa,7344,0.34,0.40501075168169737,0.38685280723454163,0.3666477575592083,2
fiqa,7345,0.0,0.5745115821700512,0.08080765379783027,0.5745115821700512,3
fiqa,7377,0.05,0.6309297535714575,0.3562071871080222,0.3562071871080222,1
fiqa,7431,0.96,0.227670248696953,0.227670248696953,0.0,1
fiqa,7441,0.17,0.5977393593012692,0.28448013647189135,0.47084972088011423,3
fiqa,7445,0.0,0.08702728145052864,0.0,0.08702728145052864,3
fiqa,7448,0.0,1.0,1.0,1.0,1
fiqa,7456,0.0,0.2037950470905062,0.15117821092177644,0.2037950470905062,1
fiqa,7463,0.0,0.6960687767922491,0.058664435717466185,0.6960687767922491,5
fiqa,7467,0.0,0.6309297535714575,0.27894294565112987,0.6309297535714575,1
fiqa,7484,0.0,1.0,1.0,1.0,1
fiqa,7509,0.0,0.17070727966372012,0.0,0.17070727966372012,1
fiqa,7512,0.0,0.1572932473495469,0.0,0.1572932473495469,1
fiqa,7513,0.54,0.3653920618691363,0.2040290102164263,0.17956408802569165,3
fiqa,7529,0.0,0.6131471927654584,0.3065735963827292,0.6131471927654584,2
fiqa,7533,0.0,0.6131471927654584,0.13203406128629544,0.6131471927654584,2
fiqa,7534,0.0,0.5528589535058576,0.2960819109658652,0.5528589535058576,3
fiqa,7590,0.06,0.9197207891481876,0.5401396054259062,0.8503449055347546,2
fiqa,7592,0.47,0.24465054211822604,0.21274605355336318,0.21810429198553155,1
fiqa,7594,0.0,0.43067655807339306,0.0,0.43067655807339306,1
fiqa,7622,0.0,0.0,0.0,0.0,2
fiqa,7633,0.39,0.6034028456112367,0.548540011649539,0.5721860009919203,4
fiqa,7674,0.0,0.19833092568274893,0.07581454394366025,0.19833092568274893,3
fiqa,7700,0.0,0.07286537763060504,0.0,0.07286537763060504,4
fiqa,7702,0.04,0.8503449055347546,0.766433990956823,0.8315546295836225,2
fiqa,7705,0.13,0.784371984938763,0.35853358850813305,0.6981273353035193,3
fiqa,7734,0.0,0.7550160946314525,0.6131471927654584,0.7550160946314525,2
fiqa,7747,0.77,0.17723928678404774,0.16104282508920814,0.10219119879424306,2
fiqa,7754,0.03,0.6309297535714575,0.19342640361727081,0.5,1
fiqa,7758,0.0,1.0,0.3333333333333333,1.0,1
fiqa,7801,0.24,1.0,0.23719771276929622,0.73577663131855,2
fiqa,7803,0.0,0.5094822457876332,0.17723928678404774,0.5094822457876332,2
fiqa,7823,0.01,0.7039180890341347,0.5493880207461574,0.5307212739772434,3
fiqa,7876,0.0,0.43067655807339306,0.27023815442731974,0.43067655807339306,1
fiqa,7879,0.42,0.19207938933706398,0.07821312100379274,0.17836649980711933,3
fiqa,7880,0.99,0.38685280723454163,0.38685280723454163,0.21840743681816419,2
fiqa,7911,0.0,1.0,1.0,1.0,2
fiqa,7925,0.11,0.641515476478919,0.1322084533323076,0.5336936826286302,6
fiqa,7928,0.93,0.4637331737156502,0.31738587242914135,0.15094138762902537,4
fiqa,7936,0.06,0.9134015924715543,0.36353898703482873,0.9066276098484507,3
fiqa,7992,0.42,0.41215474322061074,0.3065735963827292,0.24817543633508857,2
fiqa,8002,0.0,0.8962626271568189,0.2960819109658652,0.8962626271568189,3
fiqa,8005,0.0,0.5,0.0,0.5,1
fiqa,8013,0.0,0.45749452618986164,0.0,0.45749452618986164,2
fiqa,8017,0.0,0.26264953503719357,0.0,0.26264953503719357,1
fiqa,8034,0.0,0.2103099178571525,0.0,0.2103099178571525,1
fiqa,8040,0.0,1.0,0.6309297535714575,1.0,1
fiqa,8072,0.26,0.7261604424430752,0.45040063116722695,0.6657519318418235,3
fiqa,8079,0.09,0.9134015924715543,0.47134500969409976,0.5470831457169281,3
fiqa,8102,0.0,0.6034028456112367,0.1488644579197486,0.6034028456112367,4
fiqa,8116,0.04,0.9197207891481876,0.8772153153380493,0.8772153153380493,2
fiqa,8121,0.0,1.0,0.5,1.0,1
fiqa,8202,0.84,0.09937676594482527,0.09937676594482527,0.0,2
fiqa,8230,0.48,0.2500176630123069,0.12262943855309168,0.23719771276929622,2
fiqa,8247,0.0,0.3861134628775525,0.0,0.3861134628775525,4
fiqa,8271,0.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,2
fiqa,8275,0.03,0.6309297535714575,0.2890648263178879,0.5,1
fiqa,8296,0.0,1.0,0.7903864795495061,1.0,2
fiqa,8332,0.07,0.9060254355346823,0.7441366983380827,0.7844801364718913,3
fiqa,8351,0.45,0.6131471927654584,0.20438239758848611,0.20438239758848611,2
fiqa,8378,0.0,0.3284951082159295,0.12325583919272352,0.3284951082159295,3
fiqa,8456,0.08,0.46927872602275644,0.46927872602275644,0.14126697285982898,3
fiqa,8475,0.06,0.9083745556952364,0.7043087678327429,0.8871364443381613,7
fiqa,8507,0.19,0.39982288557424794,0.0930297504356062,0.22869652889908484,3
fiqa,8512,0.0,1.0,0.3333333333333333,1.0,1
fiqa,8513,0.0,0.0,0.0,0.0,1
fiqa,8532,0.02,0.8778995257840893,0.2960819109658652,0.8164569778296022,3
fiqa,8537,0.0,1.0,0.0,1.0,1
fiqa,8539,0.0,0.369453583111095,0.0,0.369453583111095,4
fiqa,8544,0.0,1.0,0.709326549672732,1.0,2
fiqa,8592,0.96,0.38782725239971494,0.3171937659698004,0.33621220076679303,3
fiqa,8632,0.0,0.7506416640794557,0.15693994437792994,0.7506416640794557,2
fiqa,8635,0.0,0.0,0.0,0.0,2
fiqa,8702,0.1,0.8826803184943108,0.7442221491279054,0.7915017283213553,3
fiqa,8779,0.0,0.5437713091520254,0.296140411273404,0.5437713091520254,2
fiqa,8789,0.0,0.8529526427439087,0.7653606369886217,0.8529526427439087,3
fiqa,8795,0.0,1.0,1.0,1.0,1
fiqa,8832,0.0,1.0,0.6309297535714575,1.0,1
fiqa,8834,0.07,0.8362282730997999,0.21685854619500378,0.7857945375166643,6
fiqa,8855,0.0,0.15039174871121236,0.0,0.15039174871121236,3
fiqa,8874,0.88,0.3333333333333333,0.3333333333333333,0.2103099178571525,1
fiqa,8934,0.0,0.7903864795495061,0.3165435293778422,0.7903864795495061,2
fiqa,8937,0.0,0.24465054211822604,0.0,0.24465054211822604,1
fiqa,8947,0.05,0.7406907593850465,0.0961793569072736,0.5158037429793888,2
fiqa,8959,0.72,0.43067655807339306,0.3562071871080222,0.21274605355336318,1
fiqa,8970,0.0,0.9197207891481876,0.42976388833782037,0.9197207891481876,2
fiqa,8974,0.42,0.6153217822197937,0.23412078522036922,0.4809605942490128,8
fiqa,8982,0.48,0.2787417753880811,0.2192653627209695,0.25598699939242003,2
fiqa,9060,0.0,0.7187283396033399,0.6131471927654584,0.7187283396033399,2
fiqa,9088,0.0,0.3904845109606608,0.0,0.3904845109606608,2
fiqa,9108,0.0,0.28253182937219873,0.0,0.28253182937219873,2
fiqa,9115,0.07,0.5390984137949913,0.2072748434229886,0.4730087760751325,3
fiqa,9126,0.0,0.26264953503719357,0.0,0.26264953503719357,1
fiqa,9164,0.03,0.18154179253735267,0.11047239495909743,0.15642624200758548,3
fiqa,9174,0.0,0.48564037244583375,0.0,0.48564037244583375,5
fiqa,9188,0.0,1.0,0.7153383915597015,1.0,2
fiqa,9245,0.0,0.1631512196835108,0.0,0.1631512196835108,1
fiqa,9275,0.0,0.1710330840677181,0.0,0.1710330840677181,2
fiqa,9291,0.04,0.3559019081321615,0.1532867981913646,0.33529530548326497,2
fiqa,9296,0.0,0.7268547408736876,0.11859885638464811,0.7268547408736876,2
fiqa,9329,0.85,0.8175295903539445,0.8175295903539445,0.3311873455643311,2
fiqa,9332,0.07,0.6309297535714575,0.24465054211822604,0.43067655807339306,1
fiqa,9381,0.69,0.2798855326690452,0.2798855326690452,0.0,2
fiqa,9385,0.0,1.0,0.24465054211822604,1.0,1
fiqa,9391,0.04,0.7365896932159578,0.23614785263697932,0.7095272044910244,4
fiqa,9403,0.0,0.0,0.0,0.0,3
fiqa,9481,0.67,0.8503449055347546,0.7631539858737962,0.6934264036172708,2
fiqa,9487,0.0,0.20801459767650948,0.0,0.20801459767650948,1
fiqa,9548,0.02,1.0,0.23540891336663824,0.6309297535714575,1
fiqa,9556,0.0,1.0,0.6309297535714575,1.0,1
fiqa,9565,0.0,1.0,0.6509209298071326,1.0,2
fiqa,9598,0.44,0.19823986317056053,0.1686130986895011,0.17376534287144002,1
fiqa,9617,0.03,0.6512725251387749,0.20758456043036028,0.6495324562995316,3
fiqa,9633,0.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,2
fiqa,9643,0.0,0.5,0.38685280723454163,0.5,1
fiqa,9644,0.25,1.0,0.3333333333333333,0.43067655807339306,1
fiqa,9646,0.03,0.8503449055347546,0.34046674428368096,0.8315546295836225,2
fiqa,9668,0.03,1.0,0.316633513831988,0.9060254355346823,3
fiqa,9701,0.0,0.12262943855309168,0.0,0.12262943855309168,2
fiqa,9733,0.24,0.20210734650054757,0.08192828963762955,0.16716045496620227,3
fiqa,9735,0.14,1.0,0.27023815442731974,0.3562071871080222,1
fiqa,9737,0.86,1.0,0.9674679834891693,0.47134500969409976,3
fiqa,9771,0.22,0.6131471927654584,0.12376320080008647,0.13749447131399728,2
fiqa,9808,0.02,0.46927872602275644,0.15642624200758548,0.2960819109658652,3
fiqa,9824,0.0,1.0,0.27894294565112987,1.0,1
fiqa,9871,0.42,0.3903800499921017,0.15101961822780524,0.06347904107373183,4
fiqa,9882,0.0,0.0,0.0,0.0,1
fiqa,9925,0.0,0.8315546295836225,0.7741900178546666,0.8315546295836225,2
fiqa,9929,0.0,0.9197207891481876,0.10107784002417343,0.9197207891481876,2
fiqa,9961,0.26,1.0,0.6309297535714575,0.6309297535714575,1
fiqa,9979,0.43,0.6394153041487257,0.4543512399674462,0.6094475228127362,4
fiqa,10034,0.47,0.38685280723454163,0.15693994437792994,0.20438239758848611,2
fiqa,10039,0.08,0.6309297535714575,0.15863495891559604,0.5,1
fiqa,10109,0.1,0.5912982992898008,0.3932591258696538,0.5545553236224978,7
fiqa,10122,0.03,0.6270312420009027,0.09992090652113537,0.6230542321904736,4
fiqa,10136,0.0,0.6364391809889587,0.0,0.6364391809889587,3
fiqa,10137,0.05,0.6309297535714575,0.16794877895704194,0.43067655807339306,1
fiqa,10152,0.0,1.0,0.6309297535714575,1.0,1
fiqa,10183,0.0,0.7741900178546666,0.0,0.7741900178546666,2
fiqa,10213,0.7,0.6284981575019264,0.24693390409187455,0.5417459964911031,3
fiqa,10246,0.0,0.0,0.0,0.0,2
fiqa,10267,0.08,0.4368949625569334,0.12204517869059675,0.3793708224779599,5
fiqa,10414,0.0,1.0,0.766433990956823,1.0,2
fiqa,10447,0.0,0.46927872602275644,0.14126697285982898,0.46927872602275644,3
fiqa,10462,0.0,0.16525849084648403,0.0,0.16525849084648403,6
fiqa,10482,0.0,0.0,0.0,0.0,1
fiqa,10497,0.02,0.903956962927215,0.5065323454821168,0.9033481862517024,10
fiqa,10526,0.03,0.3503663479952008,0.13373003436102654,0.3467132018086354,2
fiqa,10547,0.0,0.5,0.0,0.5,1
fiqa,10558,0.59,0.48528996253350976,0.19342640361727081,0.2932393323848176,2
fiqa,10596,0.0,0.9896062251871525,0.9456352704673577,0.9896062251871525,5
fiqa,10601,0.75,1.0,1.0,0.16794877895704194,1
fiqa,10628,0.0,1.0,0.17718382013555792,1.0,1
fiqa,10639,0.0,0.292460547005634,0.10209739512291163,0.292460547005634,5
fiqa,10645,0.02,0.7977228895450266,0.2640681225725909,0.7903864795495061,2
fiqa,10674,0.05,0.876848805629635,0.5893957241459424,0.8477774488692931,4
fiqa,10710,0.02,0.43067655807339306,0.2037950470905062,0.38685280723454163,1
fiqa,10734,0.02,0.9462592888016962,0.6410971530274834,0.9304329988504159,6
fiqa,10792,0.0,1.0,0.35446922870647896,1.0,2
fiqa,10808,0.0,0.9469024295259745,0.07211025423636115,0.9469024295259745,3
fiqa,10809,0.07,0.6977674213627747,0.2848371662392865,0.4740323110522086,3
fiqa,10812,0.96,0.9619991470595832,0.9619991470595832,0.8323729747888947,4
fiqa,10827,0.0,0.16444199027159892,0.0,0.16444199027159892,5
fiqa,10845,0.0,1.0,1.0,1.0,1
fiqa,10912,0.0,0.31546487678572877,0.0,0.31546487678572877,1
fiqa,10932,0.0,1.0,1.0,1.0,1
fiqa,10975,0.0,0.0,0.0,0.0,1
fiqa,10979,0.02,0.5182261535543592,0.5030680109219633,0.47405574678611356,4
fiqa,10994,0.81,0.5109559939712153,0.4911492931622974,0.3634121202320732,2
fiqa,11039,0.02,0.577581889139358,0.3107297768329133,0.5766439865863694,8
fiqa,11054,0.0,1.0,1.0,1.0,2
fiqa,11088,0.0,1.0,0.16794877895704194,1.0,1
