dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
nfcorpus,PLAIN-1225,0.11,0.6404292090068838,0.4017538107270302,0.6262565524088805,27
nfcorpus,PLAIN-1236,0.0,0.3391602052736161,0.3391602052736161,0.3391602052736161,5
nfcorpus,PLAIN-1249,0.0,0.0592835646291606,0.0,0.0592835646291606,4
nfcorpus,PLAIN-1262,0.0,0.424926013816671,0.262923667411649,0.424926013816671,10
nfcorpus,PLAIN-1275,0.09,0.3786346029750646,0.23698447976362455,0.3610213543538545,55
nfcorpus,PLAIN-1288,0.2,0.3374097243259356,0.2630627750178886,0.27989755794594745,196
nfcorpus,PLAIN-1299,0.46,0.13420271587945656,0.07924870623495234,0.11553175211799246,61
nfcorpus,PLAIN-1309,0.0,0.07807600999842033,0.0,0.07807600999842033,4
nfcorpus,PLAIN-1320,0.96,0.4430895440946125,0.4221121032555764,0.16516482379510178,6
nfcorpus,PLAIN-1331,0.0,0.0,0.0,0.0,1
nfcorpus,PLAIN-1342,0.04,0.4130369379254979,0.32973036378634324,0.4116113248719412,16
nfcorpus,PLAIN-1353,0.0,0.08305181502178426,0.0,0.08305181502178426,4
nfcorpus,PLAIN-1363,0.03,0.6146188210628806,0.2073612289146658,0.4965632124950519,11
nfcorpus,PLAIN-1374,0.4,0.17096441601455564,0.15890558329813378,0.10426670940413373,26
nfcorpus,PLAIN-1387,0.41,0.7906453144211258,0.7229235769581428,0.707235892306434,12
nfcorpus,PLAIN-1398,0.11,0.4804592040800842,0.38314799179404996,0.4724468712339014,103
nfcorpus,PLAIN-1409,0.0,0.3233152427967845,0.08002080446294374,0.3233152427967845,253
nfcorpus,PLAIN-1419,0.08,0.3104524520565818,0.1271357416778843,0.25138047435847716,65
nfcorpus,PLAIN-1429,0.0,0.0,0.0,0.0,6
nfcorpus,PLAIN-1441,0.44,0.38636406687582675,0.2862859411895476,0.3033798266316879,186
nfcorpus,PLAIN-1453,0.27,0.48378233274667015,0.37372345476913765,0.4258506360471629,245
nfcorpus,PLAIN-1463,0.88,0.36887132774253906,0.3660067108937976,0.31842304734599514,24
nfcorpus,PLAIN-1473,0.62,1.0,1.0,0.0,1
nfcorpus,PLAIN-1485,0.0,0.07297772382372847,0.0,0.07297772382372847,54
nfcorpus,PLAIN-1496,0.0,0.0,0.0,0.0,1
nfcorpus,PLAIN-1506,0.52,0.23138144801632507,0.23138144801632507,0.1076424320455391,15
nfcorpus,PLAIN-1516,0.0,0.0,0.0,0.0,2
nfcorpus,PLAIN-1527,0.68,0.5018413454917678,0.42759694005042265,0.4663185524836068,202
nfcorpus,PLAIN-1537,0.0,0.322265915785285,0.12735865013890224,0.322265915785285,45
nfcorpus,PLAIN-1547,0.0,0.2118216894491694,0.0,0.2118216894491694,6
nfcorpus,PLAIN-1557,0.83,0.20374689784903965,0.18084953049129984,0.1355693504032342,26
nfcorpus,PLAIN-1568,0.17,1.0,1.0,0.9197207891481876,2
nfcorpus,PLAIN-1579,0.05,0.3391602052736161,0.3391602052736161,0.1208113026994942,5
nfcorpus,PLAIN-1590,0.17,0.2185387702777561,0.13096388972033818,0.19683607155573904,18
nfcorpus,PLAIN-1601,0.81,0.3329987826090078,0.29853616213856254,0.29679668542099324,74
nfcorpus,PLAIN-1611,0.0,0.0,0.0,0.0,6
nfcorpus,PLAIN-1621,0.0,0.0,0.0,0.0,4
